candidate,score_min,cap_family,ann_return_full,max_dd_full,sharpe_full,ann_vol_full,ann_return_last_10y,max_dd_last_10y,sharpe_last_10y,ann_vol_last_10y,ann_return_last_5y,max_dd_last_5y,sharpe_last_5y,ann_vol_last_5y,ann_return_last_3y,max_dd_last_3y,sharpe_last_3y,ann_vol_last_3y,ann_return_last_1y,max_dd_last_1y,sharpe_last_1y,ann_vol_last_1y,delta_ann_return_full,delta_max_dd_full,delta_sharpe_full,delta_ann_return_last_10y,delta_max_dd_last_10y,delta_sharpe_last_10y,delta_ann_return_last_5y,delta_max_dd_last_5y,delta_sharpe_last_5y,delta_ann_return_last_3y,delta_max_dd_last_3y,delta_sharpe_last_3y,delta_ann_return_last_1y,delta_max_dd_last_1y,delta_sharpe_last_1y
official_caps_min_0,0.0,official_caps,0.3403007411137349,-0.2813236162531625,1.3261168063078992,0.2431575568051414,0.3926159061906629,-0.18054057908721055,1.4610274991917909,0.24769951928438352,0.6615785770724687,-0.18054057908721055,2.1102687392951776,0.2561475759488577,1.0056575562621899,-0.16550599700214552,2.7374492597054023,0.2673731639518687,0.9637777319201237,-0.12751321964343498,2.8212676317378276,0.25052223051899525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
official_caps_min_0p1,0.1,official_caps,0.33987049860274365,-0.2813236162531625,1.3249608327303515,0.24312020486234553,0.39197109302159827,-0.18054057908721055,1.459412221359388,0.24764692551762388,0.6615785770724683,-0.18054057908721055,2.1102687392951767,0.2561475759488575,1.0056575562621894,-0.16550599700214508,2.737449259705404,0.2673731639518684,0.9637777319201248,-0.12751321964343432,2.821267631737829,0.2505222305189949,-0.0004302425109912189,0.0,-0.0011559735775477087,-0.0006448131690646175,0.0,-0.0016152778324027839,-4.440892098500626e-16,0.0,-8.881784197001252e-16,-4.440892098500626e-16,4.440892098500626e-16,1.7763568394002505e-15,1.1102230246251565e-15,6.661338147750939e-16,1.3322676295501878e-15
official_caps_min_0p2,0.2,official_caps,0.34414553071802123,-0.2773730771001581,1.3396204250065695,0.24277654072446955,0.3960741895547448,-0.18229405445044522,1.4735653815665068,0.2471894355502393,0.6658262867071605,-0.1822940544504451,2.121402720326745,0.2559882762114884,1.0059990411597273,-0.16550599700214508,2.7374777801295296,0.2674386634416018,0.9637777319201233,-0.12751321964343454,2.821267631737826,0.25052223051899464,0.0038447896042863583,0.003950539153004362,0.013503618698670339,0.0034582833640819377,-0.001753475363234669,0.01253788237471598,0.0042477096346917875,-0.0017534753632345579,0.011133981031567597,0.00034148489753738076,4.440892098500626e-16,2.8520424127265187e-05,-4.440892098500626e-16,4.440892098500626e-16,-1.7763568394002505e-15
official_caps_min_0p3,0.3,official_caps,0.33909669662060127,-0.26866343983744456,1.3294912440487803,0.24156865634732477,0.3865729093144854,-0.18606304968743193,1.4541152789351204,0.24550531053109695,0.6379049221970612,-0.18606304968743193,2.0629195580526116,0.2548974926230367,1.0091958343536382,-0.1655059970021454,2.743084424307733,0.2674755987357479,0.9301414914305466,-0.14287524852771583,2.7497316242883567,0.25076089503057175,-0.0012040444931336047,0.012660176415717928,0.0033744377408810866,-0.006042996876177487,-0.005522470600221374,-0.006912220256670487,-0.023673654875407513,-0.005522470600221374,-0.04734918124256593,0.0035382780914483547,1.1102230246251565e-16,0.005635164602330711,-0.03363624048957714,-0.015362028884280843,-0.07153600744947086
official_caps_min_0p5,0.5,official_caps,0.3279817646320151,-0.2577468401450066,1.3097934628892092,0.23819799783486947,0.3652990474194804,-0.1844005575561437,1.4122058598729077,0.24104417020108693,0.6228347567781625,-0.1844005575561437,2.03916969069394,0.2530864147764793,1.012743299696508,-0.16435834095407176,2.7285541504102997,0.26974443443778356,0.9555684314729358,-0.09413405718297518,2.802359544807324,0.25072871724002005,-0.012318976481719757,0.023576776108155895,-0.016323343418690017,-0.027316858771182506,-0.003859978468933156,-0.04882163931888317,-0.03874382029430623,-0.003859978468933156,-0.0710990486012375,0.007085743434318115,0.001147656048073764,-0.008895109295102621,-0.008209300447187928,0.0333791624604598,-0.018908086930503387
official_caps_min_0p75,0.75,official_caps,0.2750583918195524,-0.25844237369598,1.1645242953127244,0.23161785211995214,0.2984165007351818,-0.2026953444977726,1.2319993360035362,0.23414671268219542,0.5390538535084963,-0.16681868944153222,1.8575325058579204,0.2486256048351455,0.969050240933601,-0.15644006011438372,2.6406632132360928,0.27043435918746567,1.010866794802817,-0.10024510091980776,2.908209565426631,0.2512525963813227,-0.06524234929418249,0.02288124255718249,-0.1615925109951748,-0.09419940545548111,-0.02215476541056205,-0.2290281631882547,-0.12252472356397237,0.013721889645678331,-0.25273623343725715,-0.03660731532858885,0.009065936887761805,-0.09678604646930955,0.04708906288269321,0.02726811872362722,0.08694193368880354
official_caps_min_1,1.0,official_caps,0.2109711119812887,-0.25026873177869535,0.9694445509618835,0.22297907932787087,0.20126071847429072,-0.25026873177869535,0.9257142626060411,0.22542936989667386,0.4235199926325943,-0.16831483072387898,1.58191366924543,0.24147274253027998,0.735280126456135,-0.15649765137104776,2.230500657610991,0.26246152549032137,0.6463530876487815,-0.15649765137104776,2.139230215066784,0.24739467752880245,-0.12932962913244617,0.031054884474467137,-0.35667225534601565,-0.19135518771637217,-0.0697281526914848,-0.5353132365857498,-0.23805858443987438,0.012225748363331568,-0.5283550700497475,-0.27037742980605484,0.009008345631097758,-0.5069486020944112,-0.3174246442713422,-0.02898443172761278,-0.6820374166710437
official_caps_min_1p5,1.5,official_caps,0.13105133627110477,-0.4029294618115604,0.7223182629552158,0.1971907192626302,0.10787360765694842,-0.39425065411310345,0.610532029402739,0.20055494993808348,0.32128427392603887,-0.17135239744042363,1.3791697149912083,0.21909757244953018,0.48768227294412436,-0.17135239744042363,1.740532755240086,0.24518640480163445,0.740539548116554,-0.07160628663773749,2.548904997725584,0.2276194608017698,-0.2092494048426301,-0.12160584555839793,-0.6037985433526833,-0.28474229853371447,-0.2137100750258929,-0.8504954697890519,-0.34029430314642983,0.00918818164678692,-0.7310990243039692,-0.5179752833180655,-0.00584640043827811,-0.9969165044653163,-0.22323818380356975,0.05590693300569749,-0.27236263401224337
official_caps_min_2,2.0,official_caps,0.12650421758023556,-0.28892970228392034,0.7931362883331987,0.16771604113382163,0.10725513820920418,-0.28892970228392045,0.683487865033313,0.1699440506096061,0.22165790663509677,-0.15251239487340063,1.1252603256239009,0.19430594373633078,0.33357433727692487,-0.15251239487340063,1.4373594856919372,0.2161278277402284,0.34015917762586967,-0.08052252709117769,1.6670232549023136,0.1859891706404059,-0.21379652353349932,-0.007606086030757853,-0.5329805179747005,-0.2853607679814587,-0.1083891231967099,-0.7775396341584778,-0.43992067043737193,0.028028184213809926,-0.9850084136712767,-0.672083218985265,0.012993602128744897,-1.3000897740134651,-0.6236185542942541,0.046990692552257296,-1.154244376835514
official_caps_min_3,3.0,official_caps,0.06151424513296799,-0.18152680063402193,0.5588259093913598,0.11924688003487441,0.0565654284049677,-0.18152680063402193,0.5030887199313383,0.12429492532851316,0.12493009410457456,-0.1302673226852621,0.8390657897374878,0.1539214960179503,0.14652210167451551,-0.1302673226852621,0.8671415076795305,0.17453855177638697,0.06518944339781796,-0.13026732268526198,0.5019218552527769,0.14722171816697355,-0.2787864959807669,0.09979681561914056,-0.7672908969165394,-0.3360504777856952,-0.0009862215468113833,-0.9579387792604526,-0.5366484829678941,0.05027325640194846,-1.2712029495576898,-0.8591354545876744,0.035238674316883434,-1.8703077520258717,-0.8985882885223058,-0.002754103041826994,-2.3193457764850507
official_caps_min_4,4.0,official_caps,0.01639501357813855,-0.17325962393125427,0.2784415000499481,0.06615476864244785,0.0241624025899827,-0.08695523613241729,0.42085772280764355,0.06108628143547338,0.038241872001114174,-0.08695523613241729,0.5439935277771483,0.07390375069093173,0.06790497744740964,-0.08695523613241729,0.7925133486116459,0.08764499111555757,0.05143156386695136,-0.08695523613241718,0.5509614608936522,0.10011347589298732,-0.3239057275355963,0.10806399232190822,-1.0476753062579511,-0.3684535036006802,0.09358534295479326,-1.0401697763841473,-0.6233367050713545,0.09358534295479326,-1.5662752115180294,-0.9377525788147802,0.07855076086972823,-1.9449359110937565,-0.9123461680531724,0.0405579835110178,-2.2703061708441754
recommended_caps_min_0,0.0,recommended_caps,0.38830619038927905,-0.24946557545371817,1.4819427641922156,0.2409893716507425,0.4290589998311365,-0.1821640444508077,1.6018346110505346,0.24101247071615223,0.6495548470804733,-0.18054057908721055,2.1264036080426494,0.25006189251873967,0.9524824255664452,-0.16550599700214508,2.7197646130447755,0.2583329061677102,0.9574486391268071,-0.09548596305335022,2.9667906689815537,0.23594589424498585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recommended_caps_min_0p1,0.1,recommended_caps,0.3878601693771748,-0.24946557545371817,1.4808008905083245,0.24095176707089255,0.4283967655205245,-0.1821640444508077,1.6002129398260223,0.24095845543879274,0.6495548470804731,-0.18054057908721044,2.126403608042648,0.25006189251873967,0.9524824255664459,-0.16550599700214552,2.7197646130447746,0.2583329061677104,0.957448639126806,-0.095485963053351,2.9667906689815413,0.23594589424498597,-0.0004460210121042252,0.0,-0.0011418736838910704,-0.0006622343106119644,0.0,-0.0016216712245122888,-2.220446049250313e-16,1.1102230246251565e-16,-1.3322676295501878e-15,6.661338147750939e-16,-4.440892098500626e-16,-8.881784197001252e-16,-1.1102230246251565e-15,-7.771561172376096e-16,-1.2434497875801753e-14
recommended_caps_min_0p2,0.2,recommended_caps,0.3926033136642064,-0.24541682199135617,1.496718128315205,0.2406164782105957,0.4327349855766547,-0.18229405445044466,1.6154706416442104,0.24049082633509253,0.654031378325165,-0.18229405445044455,2.138465895556348,0.2499007332798868,0.952814856822694,-0.1655059970021453,2.7197736086558852,0.2584007813507183,0.9574486391268016,-0.09548596305335044,2.966790668981544,0.23594589424498522,0.0042971232749273724,0.004048753462361998,0.014775364122989298,0.0036759857455181955,-0.0001300099996369708,0.013636030593675796,0.004476531244691717,-0.0017534753632340028,0.012062287513698422,0.00033243125624871084,-2.220446049250313e-16,8.995611109785528e-06,-5.551115123125783e-15,-2.220446049250313e-16,-9.769962616701378e-15
recommended_caps_min_0p3,0.3,recommended_caps,0.3863411879116436,-0.23643217244232484,1.4838885356596831,0.23946815779265135,0.4223362693883357,-0.18606304968743193,1.5944103207004667,0.23884189192194955,0.6278555669835635,-0.18606304968743204,2.082563690750754,0.24879949006004556,0.9588717657117531,-0.1655059970021454,2.7312515956259125,0.258454691258955,0.9326000113996333,-0.10732886249139939,2.909071299080367,0.23624782583464443,-0.0019650024776354247,0.01303340301139333,0.0019457714674675497,-0.006722730442800806,-0.003899005236624231,-0.007424290350067864,-0.0216992800969098,-0.005522470600221485,-0.043839917291895514,0.006389340145307898,-3.3306690738754696e-16,0.011486982581137006,-0.024848627727173778,-0.01184289943804917,-0.057719369901186646
recommended_caps_min_0p5,0.5,recommended_caps,0.3746739181619716,-0.2287714396489957,1.4644348336480655,0.23635394099068094,0.40414533296584354,-0.18440055755614293,1.5642519794666263,0.23454173778863283,0.6107542162095287,-0.18440055755614304,2.0518456215095906,0.24715706434930904,0.95844611448279,-0.16435834095407176,2.7042720330940107,0.2611884787200063,0.9470380249894712,-0.08625397050277528,2.926369108072934,0.23750277789023427,-0.013632272227307451,0.020694135804722458,-0.01750793054415012,-0.02491366686529295,-0.002236513105335236,-0.03758263158390829,-0.03880063087094454,-0.00385997846893249,-0.07455798653305878,0.0059636889163448,0.00114765604807332,-0.015492579950764807,-0.010410614137335905,0.009231992550574941,-0.040421560908619814
recommended_caps_min_0p75,0.75,recommended_caps,0.3308816376613133,-0.22434565874790224,1.352778149259561,0.23096769017903593,0.34426121088167005,-0.19300629040066009,1.4108450186791806,0.22803538462077425,0.5424525618593998,-0.16681868944153155,1.90094979774289,0.24344441079417906,0.9371832378769749,-0.1564400601143836,2.653531762116092,0.2621270672336366,0.9949408535329107,-0.08862967368494623,3.013365145138938,0.23883083221255402,-0.05742455272796576,0.025119916705815926,-0.12916461493265463,-0.08479778894946643,-0.010842245949852392,-0.19098959237135404,-0.10710228522107346,0.013721889645678997,-0.22545381029975942,-0.015299187689470362,0.009065936887761472,-0.06623285092868336,0.03749221440610362,0.006856289368403989,0.046574476157384304
recommended_caps_min_1,1.0,recommended_caps,0.2705879721935882,-0.216292499799839,1.1758508250797859,0.2251211169580913,0.2617258122289756,-0.17209045666765266,1.1556054563744858,0.22245563844323424,0.44188886705851105,-0.1673375656752224,1.6525489775591926,0.23849013192376745,0.7380478405017079,-0.1529634745061993,2.289821493678768,0.2555852581459012,0.7380080642803608,-0.12145355096994503,2.4170572101565075,0.24074335509936054,-0.11771821819569084,0.03317307565387917,-0.3060919391124297,-0.16733318760216087,0.010073587783155036,-0.44622915467604884,-0.20766598002196224,0.013203013411988151,-0.4738546304834568,-0.21443458506473734,0.012542522495945785,-0.4299431193660075,-0.2194405748464463,-0.025967587916594814,-0.5497334588250462
recommended_caps_min_1p5,1.5,recommended_caps,0.1983076979993632,-0.28860844855238055,0.9875189413086193,0.20412141124837105,0.17465847711657068,-0.2776164558160329,0.9014054404391779,0.20072934516080845,0.3433098149684648,-0.17135239744042374,1.4619016748630635,0.21783519101885968,0.49856939568421166,-0.17135239744042374,1.8044360532358878,0.23983839407576385,0.8358204958730469,-0.05915790986192493,2.7697989850637836,0.22884718155498926,-0.18999849238991584,-0.03914287309866238,-0.4944238228835963,-0.2544005227145658,-0.0954524113652252,-0.7004291706113567,-0.3062450321120085,0.009188181646786808,-0.6645019331795858,-0.4539130298822336,-0.005846400438278665,-0.9153285598088876,-0.12162814325376026,0.03632805319142529,-0.1969916839177701
recommended_caps_min_2,2.0,recommended_caps,0.19811167706958188,-0.20612566568428725,1.0611533504828956,0.1865827685417981,0.167657167601847,-0.17935245364700736,0.9553718620722316,0.17873222793788401,0.2806263756248111,-0.15251239487340051,1.3282620263914957,0.20110334507516808,0.39676863038438515,-0.15251239487340051,1.617540346079244,0.22136893367618893,0.5605339681595145,-0.05915790986192504,2.2035677759371755,0.21210602572915616,-0.19019451331969717,0.04333990976943092,-0.42078941370932,-0.2614018322292895,0.0028115908038003345,-0.646462748978303,-0.3689284714556622,0.028028184213810037,-0.7981415816511537,-0.5557137951820601,0.012993602128744564,-1.1022242669655316,-0.3969146709672926,0.03632805319142518,-0.7632228930443783
recommended_caps_min_3,3.0,recommended_caps,0.1406975615259436,-0.21719478396630099,0.9248896388205211,0.15512773760790965,0.11853834150567844,-0.1815268006340216,0.8448060763606241,0.14470084765905955,0.1797932958766697,-0.11760537545371674,1.059657344067348,0.1690758562194929,0.20091480721041566,-0.11760537545371674,1.0583891593761188,0.18922359871467995,0.2155957520249956,-0.11760537545371674,1.1227875744301368,0.18952118955202593,-0.24760862886333546,0.03227079148741718,-0.5570531253716945,-0.31052065832545805,0.0006372438167860928,-0.7570285346899105,-0.4697615512038036,0.06293520363349381,-1.0667462639753014,-0.7515676183560296,0.047900621548428335,-1.6613754536686567,-0.7418528871018115,-0.022119412400366523,-1.844003094551417
recommended_caps_min_4,4.0,recommended_caps,0.08401680145814772,-0.21864473840145804,0.7223538258311512,0.1218483006602972,0.07227962783882691,-0.10674318438189168,0.7570262022165529,0.09849627275416942,0.08166274433717313,-0.10073951821631,0.8113350666795023,0.10315643663330876,0.10939478226692279,-0.10073951821631011,0.9440552275082037,0.11701461189892665,0.20172788425978072,-0.10073951821631,1.2224774525116051,0.16059842309339065,-0.30428938893113133,0.03082083705226013,-0.7595889383610644,-0.3567793719923096,0.07542086006891602,-0.8448084088339817,-0.5678921027433002,0.07980106087090055,-1.315068541363147,-0.8430876432995225,0.06476647878583497,-1.7757093855365718,-0.7557207548670264,-0.005253555162959778,-1.7443132164699486
recommended_caps_min_5,5.0,recommended_caps,0.05580696568746801,-0.10737399358043176,0.6058011161874158,0.09738999900266442,0.03768334017324659,-0.08820455310684339,0.5479586390898241,0.07218282788081475,0.022650002313955087,-0.05681761809609576,0.38166635380879477,0.06383367213822001,0.02473410071787674,-0.056817618096095646,0.36736071304037055,0.07355152916059739,0.09491591166645397,-0.05681761809609576,0.8241058279214608,0.11806248088070256,-0.33249922470181104,0.1420915818732864,-0.8761416480047998,-0.3913756596578899,0.09395949134396431,-1.0538759719607105,-0.6269048447665182,0.1237229609911148,-1.7447372542338546,-0.9277483248485685,0.10868837890604943,-2.352403900004405,-0.8625327274603531,0.038668344957254464,-2.1426848410600927
